x,y
616,1546
612,1546
612,1545
604,1545
604,1544
601,1544
601,1543
599,1543
599,1542
596,1542
596,1541
591,1541
591,1540
583,1540
583,1541
579,1541
579,1542
576,1542
576,1543
570,1543
570,1542
569,1542
569,1541
568,1541
568,1540
567,1540
567,1539
566,1539
566,1538
565,1538
565,1537
564,1537
564,1536
563,1536
563,1535
561,1535
561,1534
559,1534
559,1533
557,1533
557,1532
555,1532
555,1531
553,1531
553,1530
551,1530
551,1529
550,1529
550,1528
548,1528
548,1527
545,1527
545,1526
540,1526
540,1525
534,1525
534,1524
530,1524
530,1523
527,1523
527,1522
521,1522
521,1523
519,1523
519,1524
518,1524
518,1526
517,1526
517,1527
516,1527
516,1529
515,1529
515,1532
514,1532
514,1535
513,1535
513,1540
512,1540
512,1542
511,1542
511,1543
510,1543
510,1544
509,1544
509,1545
508,1545
508,1546
507,1546
507,1547
499,1547
499,1546
496,1546
496,1545
493,1545
493,1544
491,1544
491,1543
488,1543
488,1542
473,1542
473,1541
471,1541
471,1540
469,1540
469,1539
467,1539
467,1538
464,1538
464,1537
461,1537
461,1536
450,1536
450,1537
446,1537
446,1538
444,1538
444,1539
442,1539
442,1540
440,1540
440,1541
439,1541
439,1542
438,1542
438,1543
437,1543
437,1544
436,1544
436,1545
435,1545
435,1547
434,1547
434,1549
433,1549
433,1551
432,1551
432,1553
431,1553
431,1557
430,1557
430,1567
427,1567
427,1568
423,1568
423,1569
414,1569
414,1568
415,1568
415,1566
416,1566
416,1563
417,1563
417,1557
418,1557
418,1556
417,1556
417,1550
416,1550
416,1547
415,1547
415,1545
414,1545
414,1544
413,1544
413,1542
412,1542
412,1541
411,1541
411,1540
410,1540
410,1539
409,1539
409,1538
408,1538
408,1537
407,1537
407,1536
405,1536
405,1535
403,1535
403,1534
401,1534
401,1533
397,1533
397,1532
389,1532
389,1533
385,1533
385,1534
383,1534
383,1535
381,1535
381,1536
379,1536
379,1537
378,1537
378,1538
377,1538
377,1539
376,1539
376,1540
375,1540
375,1541
374,1541
374,1542
373,1542
373,1544
372,1544
372,1545
371,1545
371,1548
370,1548
370,1550
369,1550
369,1563
368,1563
368,1564
364,1564
364,1563
354,1563
354,1562
349,1562
349,1561
346,1561
346,1560
341,1560
341,1559
336,1559
336,1560
330,1560
330,1561
328,1561
328,1562
326,1562
326,1563
325,1563
325,1564
323,1564
323,1565
322,1565
322,1566
321,1566
321,1567
320,1567
320,1568
314,1568
314,1567
305,1567
305,1568
300,1568
300,1569
296,1569
296,1570
294,1570
294,1571
291,1571
291,1572
288,1572
288,1573
287,1573
287,1572
284,1572
284,1571
282,1571
282,1570
280,1570
280,1569
278,1569
278,1568
275,1568
275,1567
268,1567
268,1566
264,1566
264,1567
259,1567
259,1568
255,1568
255,1569
253,1569
253,1570
251,1570
251,1571
249,1571
249,1572
246,1572
246,1573
245,1573
245,1574
243,1574
243,1575
241,1575
241,1576
239,1576
239,1577
238,1577
238,1578
237,1578
237,1579
235,1579
235,1580
234,1580
234,1582
233,1582
233,1583
232,1583
232,1585
231,1585
231,1587
230,1587
230,1588
228,1588
228,1589
227,1589
227,1588
224,1588
224,1587
222,1587
222,1586
221,1586
221,1585
219,1585
219,1584
218,1584
218,1583
215,1583
215,1582
213,1582
213,1581
209,1581
209,1580
194,1580
194,1581
191,1581
191,1582
189,1582
189,1583
186,1583
186,1584
184,1584
184,1583
182,1583
182,1582
179,1582
179,1581
176,1581
176,1580
170,1580
170,1579
164,1579
164,1578
154,1578
154,1579
150,1579
150,1580
148,1580
148,1581
145,1581
145,1582
144,1582
144,1583
142,1583
142,1584
141,1584
141,1585
140,1585
140,1586
138,1586
138,1587
137,1587
137,1588
135,1588
135,1589
133,1589
133,1590
126,1590
126,1589
116,1589
116,1590
113,1590
113,1591
110,1591
110,1592
108,1592
108,1593
106,1593
106,1594
103,1594
103,1595
100,1595
100,1596
95,1596
95,1597
92,1597
92,1598
89,1598
89,1599
86,1599
86,1600
84,1600
84,1601
82,1601
82,1602
80,1602
80,1603
78,1603
78,1604
76,1604
76,1605
75,1605
75,1604
74,1604
74,1603
73,1603
73,1602
72,1602
72,1601
71,1601
71,1600
70,1600
70,1599
68,1599
68,1598
66,1598
66,1597
63,1597
63,1596
60,1596
60,1595
56,1595
56,1594
52,1594
52,1593
49,1593
49,1592
48,1592
48,1591
46,1591
46,1590
44,1590
44,1589
42,1589
42,1588
39,1588
39,1587
36,1587
36,1586
32,1586
32,1585
25,1585
25,1584
14,1584
14,1585
9,1585
9,1586
7,1586
7,1587
4,1587
4,1588
3,1588
3,1589
1,1589
1,1590
0,1590
0,987
2,987
2,988
9,988
9,987
13,987
13,986
15,986
15,985
17,985
17,984
19,984
19,983
20,983
20,982
21,982
21,981
22,981
22,980
23,980
23,979
24,979
24,977
25,977
25,975
26,975
26,973
27,973
27,970
28,970
28,959
27,959
27,956
26,956
26,954
25,954
25,952
24,952
24,950
23,950
23,949
22,949
22,948
21,948
21,947
20,947
20,946
19,946
19,945
17,945
17,944
15,944
15,943
13,943
13,942
8,942
8,941
3,941
3,942
0,942
0,682
1,682
1,683
3,683
3,684
6,684
6,685
20,685
20,684
24,684
24,683
26,683
26,682
28,682
28,681
30,681
30,680
32,680
32,679
34,679
34,678
36,678
36,677
44,677
44,676
49,676
49,675
52,675
52,674
56,674
56,673
60,673
60,672
63,672
63,671
66,671
66,670
68,670
68,669
70,669
70,668
71,668
71,667
72,667
72,666
74,666
74,665
75,665
75,664
76,664
76,663
77,663
77,662
79,662
79,661
81,661
81,660
83,660
83,659
85,659
85,658
87,658
87,667
88,667
88,669
89,669
89,671
90,671
90,672
91,672
91,673
92,673
92,674
93,674
93,675
94,675
94,676
95,676
95,677
96,677
96,678
98,678
98,679
100,679
100,680
101,680
101,681
103,681
103,682
106,682
106,683
109,683
109,684
117,684
117,683
120,683
120,682
122,682
122,681
125,681
125,680
132,680
132,679
139,679
139,678
143,678
143,677
145,677
145,676
147,676
147,675
149,675
149,674
150,674
150,673
152,673
152,672
153,672
153,671
154,671
154,670
155,670
155,668
156,668
156,667
157,667
157,665
158,665
158,664
159,664
159,662
160,662
160,660
161,660
161,658
162,658
162,657
163,657
163,656
165,656
165,657
167,657
167,658
169,658
169,659
171,659
171,660
176,660
176,661
180,661
180,662
195,662
195,663
197,663
197,664
198,664
198,665
200,665
200,666
203,666
203,667
208,667
208,668
211,668
211,667
216,667
216,666
218,666
218,665
220,665
220,664
222,664
222,663
223,663
223,662
224,662
224,661
225,661
225,660
226,660
226,659
227,659
227,657
233,657
233,658
235,658
235,659
240,659
240,660
243,660
243,659
249,659
249,658
252,658
252,657
255,657
255,656
257,656
257,655
261,655
261,654
262,654
262,655
276,655
276,654
279,654
279,653
281,653
281,652
283,652
283,651
285,651
285,650
286,650
286,649
287,649
287,648
288,648
288,647
289,647
289,646
292,646
292,647
294,647
294,648
296,648
296,649
311,649
311,648
316,648
316,647
320,647
320,646
323,646
323,645
325,645
325,644
326,644
326,643
327,643
327,642
328,642
328,641
329,641
329,640
331,640
331,641
332,641
332,643
333,643
333,644
334,644
334,645
335,645
335,647
336,647
336,648
337,648
337,649
338,649
338,650
339,650
339,652
340,652
340,654
341,654
341,656
342,656
342,658
343,658
343,659
344,659
344,661
345,661
345,662
346,662
346,663
347,663
347,664
348,664
348,665
349,665
349,666
350,666
350,667
351,667
351,669
352,669
352,672
353,672
353,675
354,675
354,677
355,677
355,679
356,679
356,680
357,680
357,681
358,681
358,682
359,682
359,683
360,683
360,684
361,684
361,685
363,685
363,686
365,686
365,687
367,687
367,688
371,688
371,689
381,689
381,688
387,688
387,689
392,689
392,690
401,690
401,689
404,689
404,688
407,688
407,687
408,687
408,686
410,686
410,685
411,685
411,684
413,684
413,683
414,683
414,682
415,682
415,680
416,680
416,679
417,679
417,677
418,677
418,675
419,675
419,673
420,673
420,671
421,671
421,668
422,668
422,656
426,656
426,657
438,657
438,656
441,656
441,655
443,655
443,654
445,654
445,653
447,653
447,652
448,652
448,651
449,651
449,650
450,650
450,649
451,649
451,648
452,648
452,647
453,647
453,645
454,645
454,644
455,644
455,642
456,642
456,640
457,640
457,637
458,637
458,635
459,635
459,632
460,632
460,628
461,628
461,622
462,622
462,621
467,621
467,622
472,622
472,623
476,623
476,624
480,624
480,625
483,625
483,626
485,626
485,627
486,627
486,628
488,628
488,629
489,629
489,630
490,630
490,631
492,631
492,632
494,632
494,633
496,633
496,634
498,634
498,635
501,635
501,636
506,636
506,637
517,637
517,638
519,638
519,639
520,639
520,640
522,640
522,641
524,641
524,642
527,642
527,643
538,643
538,642
541,642
541,641
543,641
543,640
544,640
544,639
548,639
548,640
550,640
550,641
552,641
552,642
553,642
553,643
554,643
554,644
556,644
556,645
557,645
557,646
559,646
559,647
561,647
561,648
563,648
563,649
566,649
566,650
569,650
569,651
574,651
574,652
580,652
580,653
590,653
590,652
595,652
595,651
597,651
597,650
600,650
600,649
602,649
602,648
604,648
604,647
605,647
605,646
606,646
606,645
608,645
608,644
609,644
609,643
613,643
613,642
618,642
618,641
621,641
621,640
623,640
623,639
625,639
625,638
627,638
627,637
628,637
628,636
629,636
629,635
630,635
630,634
631,634
631,633
632,633
632,632
633,632
633,631
634,631
634,630
637,630
637,629
640,629
640,628
643,628
643,627
647,627
647,626
649,626
649,625
655,625
655,626
658,626
658,627
681,627
681,628
686,628
686,629
691,629
691,628
695,628
695,629
696,629
696,630
697,630
697,631
698,631
698,632
699,632
699,633
700,633
700,634
701,634
701,635
702,635
702,636
704,636
704,637
705,637
705,638
707,638
707,639
709,639
709,640
712,640
712,641
716,641
716,642
727,642
727,641
734,641
734,642
737,642
737,643
740,643
740,644
748,644
748,645
750,645
750,646
751,646
751,647
752,647
752,648
753,648
753,649
755,649
755,650
756,650
756,651
757,651
757,652
759,652
759,653
761,653
761,654
764,654
764,655
769,655
769,656
774,656
774,655
779,655
779,654
782,654
782,653
784,653
784,652
786,652
786,651
788,651
788,650
790,650
790,649
791,649
791,648
792,648
792,647
793,647
793,646
794,646
794,645
795,645
795,644
796,644
796,642
797,642
797,640
798,640
798,639
799,639
799,638
800,638
800,637
802,637
802,636
809,636
809,637
811,637
811,638
812,638
812,639
815,639
815,640
818,640
818,641
830,641
830,640
833,640
833,639
836,639
836,638
837,638
837,637
839,637
839,636
840,636
840,635
841,635
841,634
842,634
842,633
843,633
843,632
845,632
845,631
866,631
866,630
869,630
869,629
872,629
872,628
874,628
874,627
875,627
875,626
876,626
876,625
878,625
878,624
879,624
879,622
880,622
880,621
881,621
881,619
882,619
882,618
883,618
883,617
884,617
884,616
887,616
887,615
891,615
891,614
894,614
894,613
896,613
896,612
898,612
898,611
899,611
899,610
900,610
900,609
902,609
902,607
903,607
903,606
904,606
904,605
905,605
905,603
906,603
906,602
907,602
907,599
908,599
908,597
909,597
909,593
910,593
910,589
911,589
911,580
910,580
910,578
911,578
911,573
912,573
912,570
913,570
913,567
914,567
914,557
913,557
913,553
912,553
912,551
911,551
911,549
910,549
910,547
909,547
909,546
908,546
908,544
907,544
907,543
906,543
906,542
904,542
904,541
903,541
903,540
902,540
902,539
900,539
900,538
898,538
898,537
896,537
896,536
892,536
892,535
881,535
881,536
878,536
878,537
876,537
876,536
875,536
875,535
874,535
874,534
873,534
873,532
872,532
872,531
871,531
871,529
870,529
870,527
869,527
869,522
868,522
868,516
867,516
867,513
866,513
866,509
865,509
865,507
864,507
864,505
863,505
863,503
862,503
862,501
861,501
861,500
860,500
860,499
859,499
859,498
858,498
858,497
857,497
857,496
856,496
856,495
854,495
854,494
852,494
852,493
850,493
850,492
847,492
847,491
835,491
835,490
838,490
838,489
839,489
839,488
840,488
840,487
841,487
841,486
842,486
842,485
843,485
843,484
844,484
844,483
845,483
845,482
846,482
846,481
847,481
847,479
848,479
848,478
849,478
849,476
850,476
850,474
851,474
851,472
852,472
852,471
857,471
857,472
866,472
866,471
869,471
869,470
871,470
871,469
873,469
873,468
875,468
875,467
876,467
876,466
877,466
877,465
878,465
878,464
879,464
879,463
880,463
880,461
881,461
881,459
882,459
882,457
883,457
883,455
884,455
884,451
885,451
885,434
886,434
886,432
887,432
887,431
888,431
888,430
890,430
890,429
891,429
891,428
892,428
892,427
893,427
893,426
894,426
894,425
895,425
895,424
896,424
896,422
897,422
897,420
898,420
898,418
899,418
899,413
900,413
900,407
899,407
899,403
898,403
898,400
897,400
897,397
896,397
896,396
895,396
895,394
894,394
894,393
893,393
893,392
892,392
892,391
891,391
891,390
889,390
889,389
888,389
888,388
886,388
886,387
884,387
884,386
883,386
883,385
884,385
884,384
886,384
886,383
888,383
888,382
889,382
889,381
891,381
891,380
892,380
892,379
894,379
894,378
895,378
895,377
896,377
896,375
897,375
897,374
898,374
898,372
899,372
899,371
900,371
900,368
901,368
901,365
902,365
902,361
903,361
903,356
902,356
902,347
903,347
903,345
904,345
904,343
905,343
905,341
906,341
906,339
907,339
907,337
908,337
908,335
909,335
909,334
910,334
910,333
911,333
911,332
912,332
912,331
913,331
913,330
914,330
914,328
915,328
915,327
916,327
916,325
917,325
917,322
918,322
918,319
919,319
919,304
918,304
918,299
917,299
917,291
918,291
918,290
919,290
919,288
920,288
920,287
921,287
921,286
922,286
922,285
923,285
923,283
924,283
924,281
925,281
925,279
926,279
926,276
927,276
927,271
928,271
928,268
927,268
927,254
926,254
926,245
925,245
925,242
924,242
924,239
923,239
923,238
922,238
922,236
921,236
921,234
920,234
920,233
919,233
919,232
918,232
918,231
917,231
917,230
916,230
916,229
914,229
914,228
913,228
913,227
911,227
911,226
910,226
910,224
909,224
909,223
908,223
908,221
907,221
907,219
906,219
906,217
905,217
905,215
904,215
904,214
903,214
903,213
902,213
902,212
901,212
901,211
900,211
900,210
899,210
899,209
898,209
898,208
897,208
897,207
895,207
895,206
894,206
894,205
893,205
893,204
891,204
891,203
889,203
889,202
886,202
886,201
883,201
883,200
868,200
868,201
864,201
864,202
862,202
862,203
860,203
860,204
858,204
858,205
857,205
857,204
856,204
856,201
855,201
855,196
856,196
856,195
857,195
857,194
858,194
858,193
859,193
859,192
860,192
860,191
861,191
861,189
862,189
862,187
863,187
863,185
864,185
864,182
865,182
865,179
866,179
866,165
867,165
867,164
870,164
870,163
872,163
872,162
873,162
873,161
875,161
875,160
876,160
876,159
877,159
877,158
878,158
878,156
879,156
879,155
880,155
880,153
881,153
881,151
882,151
882,148
883,148
883,145
884,145
884,143
885,143
885,140
886,140
886,136
887,136
887,133
888,133
888,127
889,127
889,121
888,121
888,117
887,117
887,114
886,114
886,112
885,112
885,110
884,110
884,108
883,108
883,106
882,106
882,104
881,104
881,103
880,103
880,101
879,101
879,99
878,99
878,97
877,97
877,95
876,95
876,89
875,89
875,82
874,82
874,78
873,78
873,69
874,69
874,68
875,68
875,67
876,67
876,65
877,65
877,64
878,64
878,63
879,63
879,62
880,62
880,60
881,60
881,59
882,59
882,56
883,56
883,54
884,54
884,48
885,48
885,44
884,44
884,40
883,40
883,38
882,38
882,36
881,36
881,35
880,35
880,33
879,33
879,32
878,32
878,31
877,31
877,30
876,30
876,28
875,28
875,26
876,26
876,23
877,23
877,18
878,18
878,4
877,4
877,1
876,1
876,0
1760,0
